num_nodes,gamma,threshold,repression_rate,initial_size,initial_density,initial_clustering,final_size,num_iters
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,1.881000000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,4.333333333333332926e-01,1.941600000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.333333333333333315e-01,0.000000000000000000e+00,1.919400000000000000e+04,1.200000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.979900000000000000e+04,9.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.897100000000000000e+04,1.300000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,1.915800000000000000e+04,1.200000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.951600000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.972100000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.666666666666666297e-01,5.833333333333332593e-01,1.944500000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,2.033400000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,2.707692307692307621e-01,7.564770523594053220e-01,2.002700000000000000e+04,8.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.920600000000000000e+04,1.200000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.984100000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.925800000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,3.090909090909090828e-01,4.959595959595959891e-01,1.917900000000000000e+04,9.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,4.891740176423416131e-02,3.117267017094839110e-01,1.874800000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.857142857142856984e-01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000222e-01,9.000000000000000222e-01,2.046000000000000000e+04,7.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.113000000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,7.683000604960676938e-02,4.268320004254668731e-01,1.922800000000000000e+04,9.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.984500000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,3.611111111111111049e-01,5.198412698412698818e-01,2.051600000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.910900000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.929600000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,2.002100000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,2.003600000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.982500000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.333333333333333148e-01,2.952380952380951884e-01,1.920800000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,4.333333333333332926e-01,1.983600000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.156862745098039325e-01,4.460421205519244925e-01,1.983700000000000000e+04,9.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.761904761904761640e-01,5.619047619047619069e-01,1.979500000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000222e-01,3.500000000000000333e-01,2.007000000000000000e+04,8.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.984500000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.928000000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.945900000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.250000000000000000e-01,0.000000000000000000e+00,1.922000000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.857142857142856984e-01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.995900000000000000e+04,1.000000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,1.906000000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.925700000000000000e+04,1.200000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.952200000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,1.953300000000000000e+04,1.600000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.069500000000000000e+04,1.100000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.666666666666666297e-01,5.833333333333333703e-01,1.933400000000000000e+04,1.200000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,2.087100000000000000e+04,8.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,1.912700000000000000e+04,1.200000000000000000e+01
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+04,2.299999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.857142857142856984e-01,0.000000000000000000e+00,1.942200000000000000e+04,1.000000000000000000e+01
